observation_id,source_id,actor_id,handle,content,timestamp,pgp_key,wallet_address,domain,url,category,language,observation_type,confidence,first_seen,last_seen
OBS_008693,SRC_001168,ACT_0029,,Certificate issuance pattern for infra-host-3841.synthetic aligns with INFRA_CLUSTER_24 timeline.,2025-09-27T15:47:40Z,,,,,infrastructure,en,infrastructure,0.58,2025-09-27T15:47:40Z,2025-10-07T15:47:40Z
OBS_008694,SRC_003046,,,Direct infrastructure overlap between infra-host-2166.synthetic and known INFRA_CLUSTER_21 nodes.,2026-08-28T17:09:54Z,,,,,infrastructure,en,infrastructure,0.05,2026-08-28T17:09:54Z,2026-09-15T17:09:54Z
OBS_008695,SRC_000321,ACT_0012,,Direct infrastructure overlap between infra-host-2765.synthetic and known INFRA_CLUSTER_24 nodes.,2025-12-15T18:08:11Z,,,,,infrastructure,en,infrastructure,0.56,2025-12-15T18:08:11Z,2026-01-01T18:08:11Z
OBS_008696,SRC_000588,ACT_0043,,Direct infrastructure overlap between infra-host-1647.synthetic and known INFRA_CLUSTER_23 nodes.,2025-10-14T13:12:42Z,,,,,infrastructure,en,infrastructure,0.59,2025-10-14T13:12:42Z,2025-10-22T13:12:42Z
OBS_008697,SRC_000194,,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_10.,2026-08-31T19:15:51Z,,,,,infrastructure,en,infrastructure,0.16,2026-08-31T19:15:51Z,2026-09-09T19:15:51Z
OBS_008698,SRC_004054,ACT_0027,,Hosting fingerprint for infra-host-0173.synthetic consistent with other INFRA_CLUSTER_31 infrastructure.,2026-08-23T00:00:00Z,,,,,infrastructure,en,infrastructure,0.68,2026-08-23T00:00:00Z,2026-08-26T00:00:00Z
OBS_008699,SRC_001970,ACT_0038,,Service banner text for banner-synth-caddy-48 closely matches banner text used elsewhere in INFRA_CLUSTER_29.,2025-02-12T10:20:14Z,,,banner-synth-caddy-48,,infrastructure,en,infrastructure,0.43,2025-02-12T10:20:14Z,2025-02-25T10:20:14Z
OBS_008700,SRC_000103,ACT_0009,,Synthetic domain demo-node-2613.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_38.,2026-08-23T00:00:00Z,,,demo-node-2613.synthetic,,infrastructure,en,infrastructure,0.26,2026-08-23T00:00:00Z,2026-09-05T00:00:00Z
OBS_008701,SRC_004099,ACT_0024,,,2026-08-22T00:00:00Z,,,,,infrastructure,en,infrastructure,0.21,2026-08-22T00:00:00Z,2026-08-23T00:00:00Z
OBS_008702,SRC_005580,ACT_0013,,,2025-11-01T14:13:34Z,,,infra-host-0089.synthetic,,infrastructure,en,infrastructure,0.48,2025-11-01T14:13:34Z,2025-11-06T14:13:34Z
OBS_008703,SRC_003608,,,Server banner fingerprint 'banner-synth-apache-98' matches prior observations in INFRA_CLUSTER_13.,2026-08-25T00:00:00Z,,,,,infrastructure,en,infrastructure,0.4,2026-08-25T00:00:00Z,2026-08-27T00:00:00Z
OBS_008704,SRC_004984,ACT_0056,,Direct infrastructure overlap between infra-host-4269.synthetic and known INFRA_CLUSTER_16 nodes.,2026-08-21T00:00:00Z,,,,,infrastructure,en,infrastructure,0.21,2026-08-21T00:00:00Z,2026-09-10T00:00:00Z
OBS_008705,SRC_004117,,,Descriptor metadata for infra-host-5342.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_38.,2026-08-21T00:00:00Z,,,,,infrastructure,en,infrastructure,0.43,2026-08-21T00:00:00Z,2026-09-01T00:00:00Z
OBS_008706,SRC_003039,,,Service banner text for banner-synth-caddy-26 closely matches banner text used elsewhere in INFRA_CLUSTER_35.,2025-09-11T17:55:46Z,,,banner-synth-caddy-26,,infrastructure,en,infrastructure,0.14,2025-09-11T17:55:46Z,2025-09-15T17:55:46Z
OBS_008707,SRC_001453,ACT_0045,,Server banner fingerprint 'banner-synth-apache-49' matches prior observations in INFRA_CLUSTER_39.,2024-05-18T22:51:37Z,,,,,infrastructure,en,infrastructure,0.38,2024-05-18T22:51:37Z,2024-05-30T22:51:37Z
OBS_008708,SRC_000730,,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_08.,2026-08-07T11:41:03Z,,,,,infrastructure,en,infrastructure,0.33,2026-08-07T11:41:03Z,2026-08-24T11:41:03Z
OBS_008709,SRC_004682,,,Descriptor metadata for infra-host-0846.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_14.,2026-04-30T00:47:04Z,,,infra-host-0846.synthetic,,infrastructure,en,infrastructure,0.2,2026-04-30T00:47:04Z,2026-05-17T00:47:04Z
OBS_008710,SRC_004059,ACT_0051,,Hosting fingerprint for infra-host-4875.synthetic consistent with other INFRA_CLUSTER_20 infrastructure.,2025-05-06T10:20:14Z,,,,,infrastructure,en,infrastructure,0.33,2025-05-06T10:20:14Z,2025-05-26T10:20:14Z
OBS_008711,SRC_002591,ACT_0007,,DNS relationship links infra-host-0910.synthetic to other nodes in INFRA_CLUSTER_34.,2026-02-09T00:39:48Z,,,infra-host-0910.synthetic,,infrastructure,en,infrastructure,0.2,2026-02-09T00:39:48Z,2026-02-13T00:39:48Z
OBS_008712,SRC_002519,ACT_0018,,Hosting fingerprint for infra-host-5980.synthetic consistent with other INFRA_CLUSTER_36 infrastructure.,2026-08-07T00:00:00Z,,,,,infrastructure,en,infrastructure,0.39,2026-08-07T00:00:00Z,2026-08-22T00:00:00Z
OBS_008713,SRC_000271,ACT_0050,,Server banner fingerprint 'banner-synth-apache-11' matches prior observations in INFRA_CLUSTER_25.,2026-08-04T00:00:00Z,,,,,infrastructure,en,infrastructure,0.33,2026-08-04T00:00:00Z,2026-08-23T00:00:00Z
OBS_008714,SRC_003175,ACT_0034,,Server banner fingerprint 'banner-synth-apache-70' matches prior observations in INFRA_CLUSTER_28.,2026-08-16T00:00:00Z,,,banner-synth-apache-70,,,en,infrastructure,0.17,2026-08-16T00:00:00Z,2026-09-04T00:00:00Z
OBS_008715,SRC_005099,,,"Simulated status endpoint exposure detected on infra-host-1168.synthetic (non-exploitative, metadata only).",2026-08-27T00:00:00Z,,,,,infrastructure,en,infrastructure,0.43,2026-08-27T00:00:00Z,2026-09-15T00:00:00Z
OBS_008716,SRC_002453,ACT_0021,,,2025-08-23T02:17:28Z,,,infra-host-2615.synthetic,,infrastructure,en,infrastructure,0.25,2025-08-23T02:17:28Z,2025-09-07T02:17:28Z
OBS_008717,SRC_002059,ACT_0025,,Certificate issuance pattern for infra-host-5809.synthetic aligns with INFRA_CLUSTER_36 timeline.,2026-01-03T08:12:20Z,,,,,infrastructure,en,infrastructure,0.43,2026-01-03T08:12:20Z,2026-01-21T08:12:20Z
OBS_008718,SRC_000061,ACT_0042,,Certificate issuance pattern for infra-host-4831.synthetic aligns with INFRA_CLUSTER_39 timeline.,2026-08-14T00:00:00Z,,,infra-host-4831.synthetic,,infrastructure,en,infrastructure,0.41,2026-08-14T00:00:00Z,2026-08-21T00:00:00Z
OBS_008719,SRC_001998,,,Direct infrastructure overlap between infra-host-4923.synthetic and known INFRA_CLUSTER_32 nodes.,2026-08-12T00:00:00Z,,,infra-host-4923.synthetic,,,en,infrastructure,0.5,2026-08-12T00:00:00Z,2026-08-14T00:00:00Z
OBS_008720,SRC_002076,,,Hosting fingerprint for infra-host-5984.synthetic consistent with other INFRA_CLUSTER_36 infrastructure.,2026-02-22T22:38:20Z,,,,,infrastructure,en,infrastructure,0.42,2026-02-22T22:38:20Z,2026-03-14T22:38:20Z
OBS_008721,SRC_005344,,,Server banner fingerprint 'banner-synth-apache-43' matches prior observations in INFRA_CLUSTER_03.,2026-04-22T22:04:42Z,,,banner-synth-apache-43,,infrastructure,en,infrastructure,0.24,2026-04-22T22:04:42Z,2026-05-09T22:04:42Z
OBS_008722,SRC_005738,ACT_0003,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_03.,2024-06-07T13:12:42Z,,,,,infrastructure,en,infrastructure,0.57,2024-06-07T13:12:42Z,2024-06-07T13:12:42Z
OBS_008723,SRC_001080,,,Service banner text for banner-synth-apache-78 closely matches banner text used elsewhere in INFRA_CLUSTER_12.,2024-06-18T01:12:14Z,,,banner-synth-apache-78,,,en,infrastructure,0.48,2024-06-18T01:12:14Z,2024-06-19T01:12:14Z
OBS_008724,SRC_001939,ACT_0041,,DNS relationship links infra-host-0752.synthetic to other nodes in INFRA_CLUSTER_07.,2026-06-30T10:20:14Z,,,infra-host-0752.synthetic,,infrastructure,en,infrastructure,0.41,2026-06-30T10:20:14Z,2026-07-17T10:20:14Z
OBS_008725,SRC_004884,ACT_0025,,Hosting fingerprint for infra-host-1619.synthetic consistent with other INFRA_CLUSTER_36 infrastructure.,2026-08-12T00:00:00Z,,,,,,en,infrastructure,0.14,2026-08-12T00:00:00Z,2026-08-13T00:00:00Z
OBS_008726,SRC_002350,ACT_0049,,Certificate issuance pattern for infra-host-0983.synthetic aligns with INFRA_CLUSTER_12 timeline.,2026-03-22T00:39:48Z,,,,,infrastructure,en,infrastructure,0.53,2026-03-22T00:39:48Z,2026-04-06T00:39:48Z
OBS_008727,SRC_004542,ACT_0025,,Direct infrastructure overlap between infra-host-4120.synthetic and known INFRA_CLUSTER_36 nodes.,2026-08-13T00:00:00Z,,,,,infrastructure,en,infrastructure,0.35,2026-08-13T00:00:00Z,2026-08-16T00:00:00Z
OBS_008728,SRC_003232,ACT_0025,,"Simulated status endpoint exposure detected on infra-host-5083.synthetic (non-exploitative, metadata only).",2026-08-11T00:00:00Z,,,,,infrastructure,en,infrastructure,0.07,2026-08-11T00:00:00Z,2026-08-14T00:00:00Z
OBS_008729,SRC_000097,ACT_0004,,Certificate issuance pattern for infra-host-1523.synthetic aligns with INFRA_CLUSTER_38 timeline.,2026-08-19T00:00:00Z,,,,,infrastructure,en,infrastructure,0.19,2026-08-19T00:00:00Z,2026-08-27T00:00:00Z
OBS_008730,SRC_005225,ACT_0042,,Hosting fingerprint for infra-host-5021.synthetic consistent with other INFRA_CLUSTER_39 infrastructure.,2026-05-19T10:13:48Z,,,,,infrastructure,en,infrastructure,0.3,2026-05-19T10:13:48Z,2026-05-27T10:13:48Z
OBS_008731,SRC_002769,,,,2026-08-07T00:00:00Z,,,,,infrastructure,en,infrastructure,0.18,2026-08-07T00:00:00Z,2026-08-26T00:00:00Z
OBS_008732,SRC_004259,ACT_0023,,,2026-01-16T21:22:52Z,,,cert-synth-1940,,,en,infrastructure,0.39,2026-01-16T21:22:52Z,2026-02-01T21:22:52Z
OBS_008733,SRC_003842,ACT_0021,,Descriptor metadata for infra-host-4086.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_22.,2026-08-04T01:20:48Z,,,infra-host-4086.synthetic,,,en,infrastructure,0.4,2026-08-04T01:20:48Z,2026-08-05T01:20:48Z
OBS_008734,SRC_000299,,,"Simulated status endpoint exposure detected on infra-host-1169.synthetic (non-exploitative, metadata only).",2026-06-29T12:53:27Z,,,infra-host-1169.synthetic,,infrastructure,en,infrastructure,0.47,2026-06-29T12:53:27Z,2026-07-17T12:53:27Z
OBS_008735,SRC_003864,ACT_0027,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_31.,2026-04-04T01:20:48Z,,,cert-synth-2095,,,en,infrastructure,0.67,2026-04-04T01:20:48Z,2026-04-10T01:20:48Z
OBS_008736,SRC_000747,ACT_0053,,Certificate issuance pattern for infra-host-2441.synthetic aligns with INFRA_CLUSTER_14 timeline.,2026-07-14T16:19:50Z,,,,,infrastructure,en,infrastructure,0.18,2026-07-14T16:19:50Z,2026-07-31T16:19:50Z
OBS_008737,SRC_003287,,,DNS relationship links infra-host-5117.synthetic to other nodes in INFRA_CLUSTER_34.,2025-09-02T10:20:14Z,,,,,,en,infrastructure,0.14,2025-09-02T10:20:14Z,2025-09-11T10:20:14Z
OBS_008738,SRC_003884,,,Hosting fingerprint for infra-host-1326.synthetic consistent with other INFRA_CLUSTER_34 infrastructure.,2026-08-12T00:00:00Z,,,,,infrastructure,en,infrastructure,0.38,2026-08-12T00:00:00Z,2026-08-30T00:00:00Z
OBS_008739,SRC_002887,ACT_0041,,Server banner fingerprint 'banner-synth-apache-92' matches prior observations in INFRA_CLUSTER_07.,2026-08-21T00:00:00Z,,,,,infrastructure,en,infrastructure,0.39,2026-08-21T00:00:00Z,2026-08-23T00:00:00Z
OBS_008740,SRC_004112,ACT_0011,,Synthetic domain demo-node-1832.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_03.,2025-09-20T20:05:11Z,,,,,infrastructure,en,infrastructure,0.29,2025-09-20T20:05:11Z,2025-09-29T20:05:11Z
OBS_008741,SRC_003348,,,Server banner fingerprint 'banner-synth-nginx-47' matches prior observations in INFRA_CLUSTER_26.,2026-08-21T00:00:00Z,,,banner-synth-nginx-47,,,en,infrastructure,0.27,2026-08-21T00:00:00Z,2026-08-24T00:00:00Z
OBS_008742,SRC_001700,,,DNS relationship links infra-host-0914.synthetic to other nodes in INFRA_CLUSTER_24.,2024-12-26T13:12:42Z,,,infra-host-0914.synthetic,,infrastructure,en,infrastructure,0.59,2024-12-26T13:12:42Z,2025-01-03T13:12:42Z
OBS_008743,SRC_005236,,,Certificate issuance pattern for infra-host-5834.synthetic aligns with INFRA_CLUSTER_01 timeline.,2026-03-02T15:43:16Z,,,,,,en,infrastructure,0.08,2026-03-02T15:43:16Z,2026-03-13T15:43:16Z
OBS_008744,SRC_004067,,,Descriptor metadata for infra-host-0894.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_01.,2026-08-28T00:00:00Z,,,,,infrastructure,en,infrastructure,0.71,2026-08-28T00:00:00Z,2026-09-13T00:00:00Z
OBS_008745,SRC_000049,ACT_0028,,Certificate issuance pattern for infra-host-2634.synthetic aligns with INFRA_CLUSTER_30 timeline.,2026-08-06T14:13:34Z,,,infra-host-2634.synthetic,,infrastructure,en,infrastructure,0.19,2026-08-06T14:13:34Z,2026-08-07T14:13:34Z
OBS_008746,SRC_005659,,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_26.,2026-03-31T15:47:40Z,,,,,,en,infrastructure,0.34,2026-03-31T15:47:40Z,2026-04-07T15:47:40Z
OBS_008747,SRC_004452,ACT_0058,,Direct infrastructure overlap between infra-host-0152.synthetic and known INFRA_CLUSTER_21 nodes.,2026-07-01T01:12:14Z,,,infra-host-0152.synthetic,,,en,infrastructure,0.59,2026-07-01T01:12:14Z,2026-07-10T01:12:14Z
OBS_008748,SRC_003863,ACT_0016,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_02.,2026-02-19T01:20:48Z,,,cert-synth-4229,,infrastructure,en,infrastructure,0.25,2026-02-19T01:20:48Z,2026-02-25T01:20:48Z
OBS_008749,SRC_001677,ACT_0012,,"Clearnet mirror association found for infra-host-0244.synthetic, weak confidence link to INFRA_CLUSTER_24.",2026-08-08T22:06:12Z,,,,,infrastructure,en,infrastructure,0.8,2026-08-08T22:06:12Z,2026-08-17T22:06:12Z
OBS_008750,SRC_003296,ACT_0030,,Certificate issuance pattern for infra-host-1056.synthetic aligns with INFRA_CLUSTER_30 timeline.,2025-01-02T20:05:11Z,,,infra-host-1056.synthetic,,infrastructure,en,infrastructure,0.27,2025-01-02T20:05:11Z,2025-01-16T20:05:11Z
OBS_008751,SRC_002381,ACT_0046,,Synthetic domain demo-node-0997.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_34.,2026-06-04T18:21:03Z,,,,,infrastructure,en,infrastructure,0.47,2026-06-04T18:21:03Z,2026-06-10T18:21:03Z
OBS_008752,SRC_000199,ACT_0032,,Certificate issuance pattern for infra-host-2886.synthetic aligns with INFRA_CLUSTER_40 timeline.,2026-08-14T00:00:00Z,,,infra-host-2886.synthetic,,infrastructure,en,infrastructure,0.58,2026-08-14T00:00:00Z,2026-08-28T00:00:00Z
OBS_008753,SRC_005463,,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_10.,2026-08-28T00:00:00Z,,,,,infrastructure,en,infrastructure,0.33,2026-08-28T00:00:00Z,2026-09-17T00:00:00Z
OBS_008754,SRC_002347,ACT_0060,,Hosting fingerprint for infra-host-2459.synthetic consistent with other INFRA_CLUSTER_19 infrastructure.,2026-01-16T10:37:19Z,,,,,infrastructure,en,infrastructure,0.34,2026-01-16T10:37:19Z,2026-01-23T10:37:19Z
OBS_008755,SRC_000399,,,Synthetic domain demo-node-4488.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_12.,2026-07-13T12:53:27Z,,,,,,en,infrastructure,0.24,2026-07-13T12:53:27Z,2026-07-19T12:53:27Z
OBS_008756,SRC_001771,,,Synthetic domain demo-node-5125.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_22.,2026-03-06T15:36:14Z,,,,,infrastructure,en,infrastructure,0.29,2026-03-06T15:36:14Z,2026-03-09T15:36:14Z
OBS_008757,SRC_001901,,,Certificate issuance pattern for infra-host-5248.synthetic aligns with INFRA_CLUSTER_15 timeline.,2025-07-02T18:40:31Z,,,,,infrastructure,en,infrastructure,0.45,2025-07-02T18:40:31Z,2025-07-03T18:40:31Z
OBS_008758,SRC_005546,ACT_0054,,Hosting fingerprint for infra-host-1042.synthetic consistent with other INFRA_CLUSTER_08 infrastructure.,2025-11-29T18:08:11Z,,,,,infrastructure,en,infrastructure,0.4,2025-11-29T18:08:11Z,2025-12-16T18:08:11Z
OBS_008759,SRC_003395,ACT_0007,,Hosting fingerprint for infra-host-5720.synthetic consistent with other INFRA_CLUSTER_34 infrastructure.,2026-08-02T00:00:00Z,,,infra-host-5720.synthetic,,infrastructure,en,infrastructure,0.7,2026-08-02T00:00:00Z,2026-08-02T00:00:00Z
OBS_008760,SRC_005576,ACT_0026,,Synthetic domain demo-node-3125.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_10.,2026-08-08T00:00:00Z,,,,,infrastructure,en,infrastructure,0.32,2026-08-08T00:00:00Z,2026-08-26T00:00:00Z
OBS_008761,SRC_004887,,,Descriptor metadata for infra-host-3283.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_38.,2026-08-10T00:00:00Z,,,infra-host-3283.synthetic,,,en,infrastructure,0.07,2026-08-10T00:00:00Z,2026-08-14T00:00:00Z
OBS_008762,SRC_002419,ACT_0042,,DNS relationship links infra-host-4355.synthetic to other nodes in INFRA_CLUSTER_39.,2025-10-10T10:13:48Z,,,,,infrastructure,en,infrastructure,0.15,2025-10-10T10:13:48Z,2025-10-17T10:13:48Z
OBS_008763,SRC_003937,ACT_0011,,Certificate issuance pattern for infra-host-0504.synthetic aligns with INFRA_CLUSTER_03 timeline.,2026-04-12T21:36:22Z,,,,,infrastructure,en,infrastructure,0.32,2026-04-12T21:36:22Z,2026-04-19T21:36:22Z
OBS_008764,SRC_001382,ACT_0022,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_06.,2026-08-25T00:00:00Z,,,,,infrastructure,en,infrastructure,0.08,2026-08-25T00:00:00Z,2026-09-03T00:00:00Z
OBS_008765,SRC_001655,,,Descriptor metadata for infra-host-6134.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_14.,2024-12-02T13:12:42Z,,,infra-host-6134.synthetic,,infrastructure,en,infrastructure,0.39,2024-12-02T13:12:42Z,2024-12-18T13:12:42Z
OBS_008766,SRC_003199,ACT_0017,,"Simulated status endpoint exposure detected on infra-host-0037.synthetic (non-exploitative, metadata only).",2026-08-14T00:00:00Z,,,infra-host-0037.synthetic,,infrastructure,en,infrastructure,0.31,2026-08-14T00:00:00Z,2026-08-31T00:00:00Z
OBS_008767,SRC_004133,ACT_0030,,Direct infrastructure overlap between infra-host-2128.synthetic and known INFRA_CLUSTER_30 nodes.,2025-09-27T18:43:51Z,,,infra-host-2128.synthetic,,infrastructure,en,infrastructure,0.07,2025-09-27T18:43:51Z,2025-10-02T18:43:51Z
OBS_008768,SRC_001208,ACT_0037,,Direct infrastructure overlap between infra-host-5652.synthetic and known INFRA_CLUSTER_33 nodes.,2025-05-20T21:36:22Z,,,,,infrastructure,en,infrastructure,0.53,2025-05-20T21:36:22Z,2025-05-20T21:36:22Z
OBS_008769,SRC_002852,ACT_0001,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_08.,2026-08-15T00:00:00Z,,,,,infrastructure,en,infrastructure,0.51,2026-08-15T00:00:00Z,2026-08-16T00:00:00Z
OBS_008770,SRC_001602,ACT_0028,,Service banner text for banner-synth-apache-21 closely matches banner text used elsewhere in INFRA_CLUSTER_30.,2025-01-28T10:20:14Z,,,,,,en,infrastructure,0.49,2025-01-28T10:20:14Z,2025-02-01T10:20:14Z
OBS_008771,SRC_005459,ACT_0046,,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_34.,2026-08-27T00:00:00Z,,,,,infrastructure,en,infrastructure,0.55,2026-08-27T00:00:00Z,2026-09-06T00:00:00Z
OBS_008772,SRC_000608,,,Hosting fingerprint for infra-host-0614.synthetic consistent with other INFRA_CLUSTER_06 infrastructure.,2025-08-29T22:38:20Z,,,,,infrastructure,en,infrastructure,0.17,2025-08-29T22:38:20Z,2025-09-16T22:38:20Z
OBS_008773,SRC_003953,ACT_0031,,Direct infrastructure overlap between infra-host-2849.synthetic and known INFRA_CLUSTER_35 nodes.,2026-08-28T00:00:00Z,,,infra-host-2849.synthetic,,infrastructure,en,infrastructure,0.19,2026-08-28T00:00:00Z,2026-09-12T00:00:00Z
OBS_008774,SRC_001974,,,DNS relationship links infra-host-3800.synthetic to other nodes in INFRA_CLUSTER_14.,2026-08-17T01:12:14Z,,,,,infrastructure,en,infrastructure,0.39,2026-08-17T01:12:14Z,2026-09-06T01:12:14Z
OBS_008775,SRC_002141,,,Descriptor metadata for infra-host-2391.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_21.,2025-01-01T22:04:42Z,,,infra-host-2391.synthetic,,infrastructure,en,infrastructure,0.12,2025-01-01T22:04:42Z,2025-01-19T22:04:42Z
OBS_008776,SRC_004944,,,"Clearnet mirror association found for infra-host-3526.synthetic, weak confidence link to INFRA_CLUSTER_30.",2026-08-23T00:00:00Z,,,,,infrastructure,en,infrastructure,0.23,2026-08-23T00:00:00Z,2026-09-10T00:00:00Z
OBS_008777,SRC_005609,ACT_0049,,Service banner text for banner-synth-apache-56 closely matches banner text used elsewhere in INFRA_CLUSTER_12.,2026-08-16T00:00:00Z,,,banner-synth-apache-56,,infrastructure,en,infrastructure,0.71,2026-08-16T00:00:00Z,2026-08-23T00:00:00Z
OBS_008778,SRC_003730,,,Synthetic domain demo-node-2585.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_22.,2025-04-28T10:20:14Z,,,,,infrastructure,en,infrastructure,0.49,2025-04-28T10:20:14Z,2025-05-03T10:20:14Z
OBS_008779,SRC_001732,,,Service banner text for banner-synth-caddy-18 closely matches banner text used elsewhere in INFRA_CLUSTER_32.,2026-01-22T19:15:51Z,,,,,infrastructure,en,infrastructure,0.41,2026-01-22T19:15:51Z,2026-02-03T19:15:51Z
OBS_008780,SRC_000120,ACT_0017,,Hosting fingerprint for infra-host-3150.synthetic consistent with other INFRA_CLUSTER_08 infrastructure.,2024-04-26T01:12:14Z,,,infra-host-3150.synthetic,,infrastructure,en,infrastructure,0.41,2024-04-26T01:12:14Z,2024-05-06T01:12:14Z
